input_name,preferred_name,cas,pubchem_cid,formula,molecular_weight,canonical_smiles,inchikey,identity_status,tm_C,tb_C,tc_C,pc_MPa,pvap_25C_kPa,pvap_25C_status,pvap_40C_kPa,pvap_40C_status,pvap_60C_kPa,pvap_60C_status,phase_25C_1atm,supply_class,gwp100_ar6,gwp100_ar6_status,gwp100_ar6_source,pfas_flag,pfas_basis,pfas_list_hits,persistence_screen,persistence_basis,reactive_groups,reactivity_flags,ghs_physical_h_codes,kinetics_coverage,kinetics_sources,data_quality,review_required,candidate_id,candidate_source,candidate_family,generation_rule,parent_candidate_id,structure_status,structure_status_reason,heavy_atom_count,element_symbols,amine_class,amine_class_label,amine_detail,amine_substituents,amine_substituent_profile,amine_substituent_count,fluorinated_amine,fluorinated_substituent_count,amine_fluorination_level,unsaturated_amine,cyclic_amine_or_substituent,ring_name,precursor_family,semiconductor_process_roles,semiconductor_relevance_basis,candidate_scope
dimethylaminosilane,dimethylaminosilane,,,C2H9NSi,75.18599999999999,[SiH3]N(C)C,,manual_review_required,-90.39331999999999,50.591800000000035,212.13272,4.680919,30.193711244,value_available,62.881815938,value_available,150.906089318,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,3f492534-fb92-5377-ab58-769acaafd685,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,4,C;N;Si,amino_silane,amino_silane,amino_silane_amine,dimethylamino,alkyl,1,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; ald_cvd_precursor_candidate,amino-silane precursor motif,semiconductor_amine_curated
diethylaminosilane,diethylaminosilane,,,C4H13NSi,103.24,[SiH3]N(CC)CC,,manual_review_required,-51.67879999999997,87.06200000000001,254.77480000000003,4.44246,6.074366072,value_available,13.283044013000001,value_available,33.787970205,value_available,liquid,heated_source_likely,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,6aeaa4af-dd21-56b9-a7f6-9564d320b1a0,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,6,C;N;Si,amino_silane,amino_silane,amino_silane_amine,diethylamino,alkyl,1,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; ald_cvd_precursor_candidate,amino-silane precursor motif,semiconductor_amine_curated
bis(dimethylamino)silane,bis(dimethylamino)silane,,,C4H14N2Si,118.255,[SiH2](N(C)C)N(C)C,,manual_review_required,-22.958099999999973,114.5815,285.59760000000006,4.4348325,1.834383898,value_available,4.214026392,value_available,11.368673711,value_available,liquid,heated_source_likely,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,9332abc1-2ddf-5d20-9134-cc237f28db8f,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,7,C;N;Si,amino_silane,amino_silane,amino_silane_amine,dimethylamino; dimethylamino,alkyl,2,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; ald_cvd_precursor_candidate,bis(amino)silane precursor motif,semiconductor_amine_curated
bis(diethylamino)silane,bis(diethylamino)silane,,,C8H22N2Si,174.363,[SiH2](N(CC)CC)N(CC)CC,,manual_review_required,54.47094000000004,187.52190000000002,370.88176,3.9579145,0.107961248,value_available,0.273433087,value_available,0.828760833,value_available,solid,solid_or_sublimation_source_review,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,19f0ebee-0e84-5f83-b8e0-96f2734a7df6,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;N;Si,amino_silane,amino_silane,amino_silane_amine,diethylamino; diethylamino,alkyl,2,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; ald_cvd_precursor_candidate,bis(amino)silane precursor motif,semiconductor_amine_curated
tris(dimethylamino)silane,tris(dimethylamino)silane,,,C6H19N3Si,161.324,[SiH](N(C)C)(N(C)C)N(C)C,,manual_review_required,44.47712000000001,178.57120000000003,359.06248000000005,4.188746,0.137955785,value_available,0.349579038,value_available,1.0602024289999998,value_available,solid,heated_source_required,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,1abf161d-37a4-5c75-8ea5-6e162f83a05d,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;N;Si,amino_silane,amino_silane,amino_silane_amine,dimethylamino; dimethylamino; dimethylamino,alkyl,3,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; ald_cvd_precursor_candidate,tris(amino)silane precursor motif,semiconductor_amine_curated
tetrakis(dimethylamino)silane,tetrakis(dimethylamino)silane,,,C8H24N4Si,204.393,[Si](N(C)C)(N(C)C)(N(C)C)N(C)C,,manual_review_required,111.91234000000003,242.56090000000006,432.52736000000004,3.9426595,0.011862267,value_available,0.033156724,value_available,0.113043576,value_available,solid,solid_or_sublimation_source_review,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,2785471f-d974-51c5-8b95-a9ca437d6187,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,13,C;N;Si,amino_silane,amino_silane,amino_silane_amine,dimethylamino; dimethylamino; dimethylamino; dimethylamino,alkyl,4,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; ald_cvd_precursor_candidate,tetrakis(amino)silane precursor motif,semiconductor_amine_curated
hexamethyldisilazane,hexamethyldisilazane,999-97-3,,C6H19NSi2,161.395,C[Si](C)(C)N[Si](C)(C)C,,manual_review_required,44.57510000000002,178.6635,359.1704,3.9481425,0.191083489,value_available,0.46231925,value_available,1.326834836,value_available,solid,heated_source_required,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Silylamines / surface modifier amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,938830ad-fc88-5688-b736-008489952762,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;N;Si,silylamine,silylamine,silylamine_amine,trimethylsilyl; trimethylsilyl,alkyl,2,no,0,none,no,no,,silylamine_surface_modifier,surface_passivation_candidate; silylation_candidate,silylamine surface chemistry motif,semiconductor_amine_curated
tert-butylaminosilane,tert-butylaminosilane,,,C4H13NSi,103.24,[SiH3]NC(C)(C)C,,manual_review_required,-51.67879999999997,87.06200000000001,254.77480000000003,4.44246,6.074366072,value_available,13.283044013000001,value_available,33.787970205,value_available,liquid,heated_source_likely,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,b6264698-a674-5360-9efb-df9913f61b8b,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,6,C;N;Si,amino_silane,amino_silane,amino_silane_amine,tert-butylamino,alkyl,1,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; sterically_hindered_ligand_candidate,bulky amino-silane precursor motif,semiconductor_amine_curated
bis(tert-butylamino)silane,bis(tert-butylamino)silane,,,C8H22N2Si,174.363,[SiH2](NC(C)(C)C)NC(C)(C)C,,manual_review_required,54.47094000000004,187.52190000000002,370.88176,3.9579145,0.107961248,value_available,0.273433087,value_available,0.828760833,value_available,solid,solid_or_sublimation_source_review,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Aminosilanes / silicon precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,fc56c2fe-cf42-5b57-bec5-7d9ae19031fe,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;N;Si,amino_silane,amino_silane,amino_silane_amine,tert-butylamino; tert-butylamino,alkyl,2,no,0,none,no,no,,aminosilane_precursor,silicon_precursor_candidate; sterically_hindered_ligand_candidate,bulky bis(amino)silane precursor motif,semiconductor_amine_curated
tris(dimethylamino)borane,tris(dimethylamino)borane,,,C6H18BN3,143.041,B(N(C)C)(N(C)C)N(C)C,,manual_review_required,13.246579999999994,148.80330000000004,325.27232000000004,4.3441515,0.413865086,value_available,1.015911395,value_available,2.96634906,value_available,liquid,heated_source_required,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Boron amides / boron precursor amines,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,01d51df4-6e3a-5eaa-be13-fa4e4126c238,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,B;C;N,boron_amide,boron_amide,boron_amide_amine,dimethylamino; dimethylamino; dimethylamino,alkyl,3,no,0,none,no,no,,boron_amide_precursor,boron_precursor_candidate; ald_cvd_precursor_candidate,amino-boron precursor motif,semiconductor_amine_curated
tetrakis(dimethylamido)titanium,tetrakis(dimethylamido)titanium,3275-24-9,,C8H24N4Ti,224.175,[Ti](N(C)C)(N(C)C)(N(C)C)N(C)C,,manual_review_required,151.2115,280.27750000000003,474.596,3.7745125,0.003656838,value_available,0.010579136,value_available,0.037579619,value_available,solid,solid_or_sublimation_source_review,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Metal amides / ALD-CVD precursor amides,acid_base_reactive; combustible_or_flammable_review; semiconductor_process_candidate_review,,not_checked,,Partial,True,745d07ec-ffec-5484-b582-7fe9adf56386,semiconductor_amine,amine,semiconductor_amine_curated,,valid,RDKit is not installed; normalized with lightweight SMILES parser,13,C;N;Ti,metal_amide,metal_amide,metal_amide_amine,dimethylamido; dimethylamido; dimethylamido; dimethylamido,alkyl,4,no,0,none,no,no,,metal_amide_precursor,titanium_precursor_candidate; ald_cvd_precursor_candidate,metal amido precursor motif,semiconductor_amine_curated
generated_primary_amine_n-propyl,generated_primary_amine_n-propyl,,,C3H9N,59.112,CCCN,,manual_review_required,-146.57543999999996,13.695600000000013,171.70024,4.817548,181.075331022,value_available,366.714270936,value_available,851.183712251,value_available,gas,compressed_or_liquefied_gas,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review,,not_checked,,Partial,True,91f07ac5-6e7f-53ed-a531-5f603ce771c3,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,4,C;N,primary,primary_amine,primary_amine,n-propyl,alkyl,1,no,0,none,no,no,,,,,
generated_primary_amine_isopropyl,generated_primary_amine_isopropyl,,,C3H9N,59.112,C(C)CN,,manual_review_required,-146.57543999999996,13.695600000000013,171.70024,4.817548,181.075331022,value_available,366.714270936,value_available,851.183712251,value_available,gas,compressed_or_liquefied_gas,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review,,not_checked,,Partial,True,f4fc3dee-d43b-5082-942e-1dc8d4ef0a02,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,4,C;N,primary,primary_amine,primary_amine,isopropyl,alkyl,1,no,0,none,no,no,,,,,
generated_primary_amine_n-butyl,generated_primary_amine_n-butyl,,,C4H11N,73.139,CCCCN,,manual_review_required,-127.21817999999999,31.9307,193.02128000000005,4.6983185,71.671103295,value_available,148.732764334,value_available,355.421375971,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review,,not_checked,,Partial,True,216906b7-d1e1-5703-a926-0f9018a386e7,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,5,C;N,primary,primary_amine,primary_amine,n-butyl,alkyl,1,no,0,none,no,no,,,,,
generated_primary_amine_tert-butyl,generated_primary_amine_tert-butyl,,,C4H11N,73.139,C(C)(C)CN,,manual_review_required,-127.21817999999999,31.9307,193.02128000000005,4.6983185,71.671103295,value_available,148.732764334,value_available,355.421375971,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review,,not_checked,,Partial,True,6d992d57-5304-5d6c-b443-52e93b9ea4a7,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,5,C;N,primary,primary_amine,primary_amine,tert-butyl,alkyl,1,no,0,none,no,no,,,,,
generated_primary_amine_vinyl,generated_primary_amine_vinyl,,,C2H5N,43.068999999999996,C=CN,,manual_review_required,-168.71477999999996,-7.16029999999995,147.31488000000002,4.9539135,560.6697003190001,value_available,1104.228542482,value_available,2479.1123214639997,value_available,gas,compressed_or_liquefied_gas,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,27aa5506-ade3-5707-8d7b-2096db4735a5,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,3,C;N,primary,primary_amine,primary_amine,vinyl,unsaturated,1,no,0,none,yes,no,,,,,
generated_primary_amine_allyl,generated_primary_amine_allyl,,,C3H7N,57.096,CC=CN,,manual_review_required,-149.35751999999997,11.074800000000039,168.63592,4.834684,207.78893384,value_available,419.341972108,value_available,969.274905505,value_available,gas,compressed_or_liquefied_gas,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,05387769-bd71-5285-889b-3cd96cd11384,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,4,C;N,primary,primary_amine,primary_amine,allyl,unsaturated,1,no,0,none,yes,no,,,,,
generated_primary_amine_cyclopropyl,generated_primary_amine_cyclopropyl,,,C3H7N,57.096,C1CC1N,,manual_review_required,-149.35751999999997,11.074800000000039,168.63592,4.834684,207.78893384,value_available,419.341972108,value_available,969.274905505,value_available,gas,compressed_or_liquefied_gas,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Primary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review,,not_checked,,Partial,True,ba530492-cb82-5307-b006-dae9d36352f3,template_generation,amine,primary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,4,C;N,primary,primary_amine,primary_amine,cyclopropyl,cyclic_alkyl,1,no,0,none,no,yes,,,,,
